,X,Y,Psi,vx,vy,r,throttle,steering,dvx,dvy,dr
79,0.1619158567617338,0.2876205884306997,-0.8706764784540703,0.01,0.0003223830906367908,-0.000730222701411558,0.0,0.0,0.0,0.16628737746842814,10.965383728105362
81,0.1619084313667634,0.2876293374086481,-0.8706789490508564,0.01,0.0001419601058561213,-0.040932978837772034,0.0,0.0,0.0,-0.05277139873208868,-11.758788254056789
82,0.1619244887190417,0.2876135823004453,-0.8708901898735344,0.01,-0.00048010270131915677,-0.009966956505087703,0.0,0.0,0.0,-0.9331763302799817,46.45312137370738
83,0.1619351659960353,0.2876188453153819,-0.8709915435711916,0.01,0.0007554887200835777,-0.0012861221574965562,0.0,0.0,0.0,0.21538508306794696,1.5132204664648443
84,0.1619466603451607,0.2876211463544816,-0.8710200219207749,0.01,-0.000372512830628719,0.002941141360296543,0.0,0.0,0.0,-0.14889328757673298,0.5579878522506878
85,0.1619493540966473,0.2876266880172617,-0.8710089033875861,0.01,-0.00024408813530988824,0.004858253722970889,0.0,0.0,0.0,0.008350080368297172,0.12464925272857255
86,0.1619400256684445,0.2876399870986478,-0.8709685378428373,0.01,0.0006654609221752841,0.0038750442070812556,0.0,0.0,0.0,0.0642771365790516,-0.06948266486405699
87,0.1619463621869172,0.2876403619437978,-0.8709254948308658,0.01,0.0005595211589114063,-0.00012527909611321285,0.0,0.0,0.0,-0.016345825496717772,-0.6172242095878446
88,0.1619574356076856,0.2876588570961253,-0.8708960173355167,0.01,0.00024767249219753224,-0.00016303669987370383,0.0,0.0,0.0,-0.061975716527380334,-0.007503814501026471
89,0.1619741014704749,0.2876581927367282,-0.8709270840359135,0.01,0.00043879420104376925,0.002288300306600989,0.0,0.0,0.0,0.021193636027421626,0.2718306811371775
90,0.1619777483993638,0.2876710570905273,-0.8709233574903973,0.01,0.000906006401512955,0.006001180555843666,0.0,0.0,0.0,0.037428177784744394,0.2974373141852195
91,0.1619766011259576,0.2876808316159404,-0.870858957627557,0.01,-0.00011162599024254418,0.008496242914094438,0.0,0.0,0.0,-0.07843873589051449,0.19231850217698118
92,0.1619728505300176,0.2876936743916851,-0.8707937971369609,0.01,0.0007836296586501479,0.004809624217772519,0.0,0.0,0.0,0.1144958504091504,-0.4714882763283698
93,0.1619681471928553,0.2876928507875171,-0.8707059231808519,0.01,-0.00012537746293719637,-0.0018782625288790594,0.0,0.0,0.0,-0.12056499331822426,-0.8870392781027406
94,0.161967893150554,0.2876962655137311,-0.8707261584059193,0.01,0.00035946969485227675,-0.003362426311950464,0.0,0.0,0.0,0.03509718308722619,-0.10743585311168409
95,0.1619676430662869,0.2877082283553988,-0.8707416986725871,0.01,0.00035213236024087273,0.0026376517119297387,0.0,0.0,0.0,-0.0004524986636822162,0.37002909524870337
96,0.1619710195412328,0.2877038202205595,-0.8708097110885893,0.01,0.0009500704675134803,0.0039301145382679824,0.0,0.0,0.0,0.2826760312113296,0.6110135109199617
97,0.1619827848864196,0.2877077937517983,-0.8706981040032576,0.01,-3.352624109394535e-05,0.0015399442162211034,0.0,0.0,0.0,-0.1387683475912445,-0.33721136228858484
98,0.161983516811706,0.2877066059641466,-0.8707326310050607,0.01,7.761497503823108e-05,0.0009491263635222963,0.0,0.0,0.0,0.009651218818383524,-0.05130511053093342
99,0.1619836283066255,0.2877173193155302,-0.8706667338627667,0.01,0.00016826969493259722,-0.0032668515668401225,0.0,0.0,0.0,0.009283363674923478,-0.4317310385891761
100,0.1619897288437935,0.2877102775340676,-0.8707394008116096,0.01,0.0005594139557663526,-0.0015466368398706644,0.0,0.0,0.0,0.030192262333564236,0.1327826572119816
101,0.1619945774553661,0.2877218823610136,-0.8707296677915572,0.01,0.00031701221493124937,-0.001309803228531194,0.0,0.0,0.0,-0.037714062068608174,0.036847744934577376
102,0.1620021618636285,0.2877175680682812,-0.870772331688753,0.01,0.0004077558707872859,-0.0052024706550526404,0.0,0.0,0.0,0.0061045817807463395,-0.261870721719074
103,0.161996742271813,0.2877276036179551,-0.8707553435001208,0.01,0.000544578917842365,-0.0015457279638533886,0.0,0.0,0.0,0.0316933799917535,0.8470395751206373
104,0.1619944841632546,0.2877029962541979,-0.8708393709441178,0.01,0.00011779136131642319,0.0007394589420143058,0.0,0.0,0.0,-0.041586413642723495,0.22266986575690595
105,0.1619863910090808,0.2877141847322653,-0.8707881970112814,0.01,0.000715863695525083,-0.0019506571731599594,0.0,0.0,0.0,0.05967535684976369,-0.26841843362096757
106,0.1619928350812423,0.2877121469249281,-0.8708083758019436,0.01,0.0007753365786389906,-0.0037267242081001407,0.0,0.0,0.0,0.003660961034409741,-0.10932902306017753
107,0.161991342149769,0.2877162079362641,-0.8708268096399618,0.01,0.0008754528288757067,-0.0054469202031134515,0.0,0.0,0.0,0.02291494675753857,-0.3937242909623587
108,0.162013111038871,0.2876910624662636,-0.8709799426896192,0.01,-0.00015738788249888933,0.005959490394138297,0.0,0.0,0.0,-0.08808377174841409,0.9727731066873269
109,0.1620099653367162,0.2876938852093365,-0.870949215303668,0.01,0.0008488853815038063,0.0056236495766957585,0.0,0.0,0.0,0.11150681187013357,-0.03721507883446728
110,0.1620054571145287,0.2876916852385956,-0.8708679745087632,0.01,-0.00016734768177281104,0.004023191751165589,0.0,0.0,0.0,-0.1036080004629295,-0.1631714624534834
111,0.16200422932437,0.2876896059556221,-0.8708552834397992,0.01,0.0006373540079859101,0.004779601638186106,0.0,0.0,0.0,0.09531143686974555,0.0895916015983811
112,0.1620022279284678,0.2876882985199208,-0.8707963433538612,0.01,-0.00013707785423186882,0.00585056235881267,0.0,0.0,0.0,-0.06539678459484195,0.09043712038885197
113,0.1620102335387469,0.2876980748773224,-0.8707347858980731,0.01,-0.0001529352604981674,0.0010181245023514023,0.0,0.0,0.0,-0.001459670760608123,-0.4448248422898476
114,0.1619922130122852,0.287689632813692,-0.8706822838148546,0.01,1.468253897546763e-05,-0.0030180495947306073,0.0,0.0,0.0,0.02267656205083056,-0.5460431567998935
115,0.161996481263574,0.2876807063439134,-0.8707391434722083,0.01,0.0002398728708686563,-0.0009544986194416425,0.0,0.0,0.0,0.02116769793687757,0.1939720207126136
116,0.1619836065617917,0.2876770379493188,-0.8707578226566304,0.01,0.00031861545968209345,0.000722964111704105,0.0,0.0,0.0,0.006010707532849579,0.12804681718124547
117,0.1619909224831638,0.2876739397964517,-0.8707597442450564,0.01,-2.5492107861430514e-05,0.001745104767348569,0.0,0.0,0.0,-0.05196027844774369,0.15434334519053558
118,0.1619908959215203,0.2876842677722868,-0.870747366926974,0.01,0.0006794352220831389,-0.0007668035911788183,0.0,0.0,0.0,0.0623137426967898,-0.22204616629560864
119,0.1620012657126404,0.2876910512901874,-0.8707168960677014,0.01,0.00020330275192689817,-0.0016578411915702579,0.0,0.0,0.0,-0.05115624682041082,-0.09573415439811002
120,0.1619876014093531,0.2876600333242334,-0.8707628693345993,0.01,0.0007399820511373688,-0.00043394151697711425,0.0,0.0,0.0,0.056504251217722595,0.12885821156179728
121,0.1619968077204858,0.2876575673044663,-0.8707533748627311,0.01,-0.0003348183203839384,0.0004207609568151214,0.0,0.0,0.0,-0.10550478707891792,0.08389948952626185
122,0.1619961476310975,0.2876484760277952,-0.8707654295191588,0.01,2.3821757908223202e-05,-0.0019934931236153934,0.0,0.0,0.0,0.01634703243092825,-0.11004316622178544
123,0.1619915886692779,0.2876540727719748,-0.8707431298690613,0.01,-0.0003629907963055447,-0.0037925748597853527,0.0,0.0,0.0,-7.272279643048842,-33.823683703138926
124,0.1619920791617162,0.2876356980750547,-0.8708013462820904,0.01,0.0005203888059541298,-0.005256733635497989,0.0,0.0,0.0,0.09958905345822062,-0.16506401801986104
125,0.1619958189543771,0.2876372751671497,-0.8708051028860815,0.01,-0.00024348767528004756,-0.004482495369684212,0.0,0.0,0.0,-0.08582552010183175,0.08698972082351186
126,0.1620029645874837,0.2876246480157849,-0.8709067454158128,0.01,0.00035869913914081365,-0.003918697078952413,0.0,0.0,0.0,0.05384435996331684,0.050411861212971254
127,0.1619955608815373,0.2876265631235657,-0.8709199022954438,0.01,5.3928642924448396e-05,0.0043441849323319235,0.0,0.0,0.0,-0.022779432801221036,0.6175918202621695
128,0.1619974802660349,0.2876141553693324,-0.8709738790920889,0.01,3.280042284023384e-05,0.004256819020666671,0.0,0.0,0.0,-0.004059368234586033,-0.016785626294405397
129,0.1619791723934934,0.2876142226413324,-0.8708504154196934,0.01,0.00021543477904105836,0.0010719673144968555,0.0,0.0,0.0,0.017581943660068888,-0.3066010384266307
130,0.1619855797454591,0.2876048645797414,-0.8708835820209881,0.01,-0.00031754586244974814,0.0025951174339692005,0.0,0.0,0.0,-0.05663400527903425,0.16184845225461417
131,0.1619867506004378,0.2876042937385681,-0.870826141363037,0.01,0.00043012120876143457,-0.0005329237267950353,0.0,0.0,0.0,0.056356396695892534,-0.2357802494251037
132,0.1619939916646945,0.2875983806208224,-0.8708352592138048,0.01,-0.0004970864589262404,-0.00026376040259493426,0.0,0.0,0.0,-0.1366414176411682,0.03966625760055721
133,0.1619925137341341,0.2875934779340959,-0.8708628519752625,0.01,-0.0005693738884721141,0.11836280569637216,0.0,0.0,0.0,-0.0007008548653338717,1.1501308945499369
134,0.1619852513134171,0.2875976830849299,-0.870869973298823,0.01,2.985162980169285e-05,0.03924350039625875,0.0,0.0,0.0,10.620423208567704,-1402.2775743524408
135,0.1619934314599167,0.2875813386950841,-0.8708623799968463,0.01,-0.0003729970355965021,-0.0012404352119508618,0.0,0.0,0.0,-15.196102051987738,-1527.1194118524938
136,0.1619870938652227,0.2875859529544568,-0.8708419880451396,0.01,-0.0005093729105464012,-0.001875827267287264,0.0,0.0,0.0,-1.646216592427743,-7.669926550981413
137,0.1619858075494799,0.2875778704473342,-0.870900203047849,0.01,0.00029371982940985944,0.005628062421830431,0.0,0.0,0.0,0.05853725513087656,0.5469568872329241
138,0.161987298163864,0.2875783984204781,-0.8708795591599485,0.01,-0.0006620851967590607,0.0031844663113366027,0.0,0.0,0.0,-15.64303409385968,-39.99273515153318
139,0.1619765171934713,0.2875833340532104,-0.8708917389045808,0.01,0.00034851895518692004,0.0002665204212519412,0.0,0.0,0.0,34.90860628483526,-100.79260414800213
140,0.1619767436863298,0.2875832475207993,-0.8708847487900594,0.01,-0.0002204160395087592,0.014582635488326955,0.0,0.0,0.0,-0.20287038941148003,5.104828962174439
144,0.161995777178223,0.2876152522252428,-0.8707265857443717,0.01,0.0002518616341862843,-0.0010670347162544359,0.0,0.0,0.0,0.0398326018560562,-1.3199164753237798
145,0.162012188586488,0.2876291482645869,-0.8706731936132092,0.01,-0.0002955612932065677,-0.001960959526784548,0.0,0.0,0.0,-0.27694549471091273,-0.4522434784850653
146,0.1620185873697279,0.2876001424402366,-0.8707827051101492,0.01,0.0007362825227405644,-0.0003597748469439525,0.0,0.0,0.0,0.16798201668306292,0.26066951940275884
147,0.162018181345557,0.287592826689425,-0.8707724902873949,0.01,-0.0003530364972964881,0.04796722400954301,0.0,0.0,0.0,-0.02487585116405447,1.1036025339193187
151,0.1620003170998231,0.2875694977105196,-0.8707617266480676,0.01,-7.53238407844819e-05,-0.004342945387940112,0.0,0.0,0.0,0.04352728552300285,-8.198832951001846
152,0.162023234475646,0.2875499355345815,-0.8708512939059357,0.01,8.279670306302124e-05,-0.0009351746160987048,0.0,0.0,0.0,0.016144902538964365,0.34795052968937584
153,0.1620075262437302,0.2875426146415757,-0.8708571883182846,0.01,0.00010351579035517241,-0.0023836700873545013,0.0,0.0,0.0,0.0020569101517704377,-0.14380097914584397
154,0.1620095806041196,0.2875362055391712,-0.870849000625632,0.01,-0.0003946448975020055,-0.008058561612657526,0.0,0.0,0.0,-0.025995762067153778,-0.29613563142296667
155,0.1620029620411639,0.2875200067652836,-0.8709267880054875,0.01,0.0003935832142529914,-0.004390667140564646,0.0,0.0,0.0,0.21564114340855617,1.0034518511436699
156,0.1619936129758362,0.2875145644819751,-0.870962101538604,0.01,-0.0002267208122207476,-0.0018072642730205155,0.0,0.0,0.0,-0.07340474715746181,0.30571143536816453
157,0.1619915647894831,0.2875087229848995,-0.8710181682798948,0.01,0.00041544834876019966,0.006855061684608345,0.0,0.0,0.0,0.04570740199241367,0.616554700524476
158,0.1619976806683187,0.2875053449734331,-0.8709985869432544,0.01,-0.0006137606094853598,0.0013794288209956118,0.0,0.0,0.0,-0.20185368760169026,-1.0739089245369011
159,0.1620046318169958,0.2875200288765701,-0.8709270466526706,0.01,0.000585143562277253,-4.418847448568336e-05,0.0,0.0,0.0,0.12161582959708699,-0.14441053963819242
160,0.1619953790909571,0.2875046902380384,-0.8708837875278197,0.01,-0.0004380155199944982,0.0010827854537980774,0.0,0.0,0.0,-0.015859556004448404,0.017468746005249624
166,0.1619821993799854,0.2874899844903893,-0.8709018699390175,0.01,0.0005846875383144635,-0.0014891098938229117,0.0,0.0,0.0,0.12120581808811125,-0.3048085923990999
167,0.1619877830141162,0.2874875066655864,-0.8708652437334772,0.01,-0.0003412560893873608,-0.007926698914838399,0.0,0.0,0.0,-0.04176656381671411,-0.2903804990152228
168,0.161982040004391,0.2874917040957677,-0.870848282980879,0.01,-0.0003042261394042453,-0.006555358717019084,0.0,0.0,0.0,0.01812062489233824,0.6710660245503799
169,0.1619899950288826,0.2874832140670024,-0.8709152420447985,0.01,-0.00044064073164150737,-0.0003322830973317327,0.0,0.0,0.0,-0.02917559782987186,1.3309569641134371
170,0.1619945462863389,0.2874899075333935,-0.8709620478894554,0.01,0.0007743228051074022,-0.0009480314777184412,0.0,0.0,0.0,0.07736384600330576,-0.039208306616750004
171,0.1619995604022031,0.2874947991170592,-0.8709220281581584,0.01,-0.0003472964019427071,0.0006416991005816128,0.0,0.0,0.0,-0.26426507648149644,0.3745569532143974
172,0.1619916171168182,0.2874885155113484,-0.8709749451552184,0.01,0.0007255289400850066,0.0010333877900631843,0.0,0.0,0.0,0.11491835312732859,0.041956707555721603
173,0.1619920495923018,0.287494517970696,-0.8709117360611484,0.01,-0.00025648363093673635,0.0006921273858347742,0.0,0.0,0.0,-0.1048286165886646,-0.036429122322264675
174,0.1620059387923403,0.2874893038807365,-0.870952979087674,0.01,0.0003183527512970789,-0.1399344811825754,0.0,0.0,0.0,0.008881966159808307,-2.1728631260593723
175,0.1620059233034793,0.2874918038174868,-0.8709306179422012,0.01,-0.0004114329409438174,-0.0058212665722203105,0.0,0.0,0.0,-21.816558316370102,4009.2438076695785
176,0.1620007353701909,0.2874928273275224,-0.8709386153345048,0.01,0.00024726439478072674,-0.006201883056469215,0.0,0.0,0.0,31.798085238935272,-18.373955310108823
177,0.1620070946946835,0.2874879410175698,-0.8709739897096037,0.01,0.0009009163025941386,0.0004401858071488519,0.0,0.0,0.0,29.26450160339416,297.3705615874851
178,0.1620122362047143,0.2874860095494925,-0.8709686753984938,0.01,0.0004919938140992616,0.01841297631848501,0.0,0.0,0.0,-9.360921355527816,411.42730774050364
179,0.162015363806653,0.287487230382837,-0.8709427507074887,0.01,-1.9086362386160847e-05,0.002506550891942743,0.0,0.0,0.0,-0.2580945793417461,-8.032716525078095
180,0.1620335219378176,0.2874899442426407,-0.8708719314297723,0.01,-0.00010828701391782391,-3.551985469128101e-05,0.0,0.0,0.0,-0.027456635771506768,-0.7824686187517061
181,0.1620216773934104,0.2874937448354617,-0.8708925813305056,0.01,0.0007948814654516904,0.0017430479626765307,0.0,0.0,0.0,0.004674045661686908,0.00920438144230543
182,0.1620526820628235,0.2874809996354499,-0.8708853527731826,0.01,0.0008201333661135533,-0.03572929825754515,0.0,0.0,0.0,0.0029419773495120488,-4.3657226158608164
183,0.162060221724362,0.2874785705720174,-0.8708743683756496,0.01,0.0001407887804394773,-0.020761146402156944,0.0,0.0,0.0,-52.58899099505155,1158.705051508609
196,0.1620112856928716,0.287495835691413,-0.8709215672199688,0.01,2.7728301218814732e-05,0.0022956074115872624,0.0,0.0,0.0,-0.021480576408982394,4.380596698803964
202,0.1620130880240376,0.2874884687719056,-0.8709296172861634,0.01,6.88932570374141e-05,0.001537935930229326,0.0,0.0,0.0,0.004056727811020178,-0.07466707807452172
203,0.1620012987291707,0.2874860417764658,-0.8708944149365667,0.01,0.000620095331851478,7.845863849063992e-05,0.0,0.0,0.0,0.046024512036305115,-0.12186407353963621
204,0.1619982225857799,0.2874819493585618,-0.8708572594995114,0.01,-0.00043851339616670954,0.0013737646324796834,0.0,0.0,0.0,-0.04293814937607918,0.05253880946339289
205,0.1619948154669833,0.2874826602057734,-0.8708760746946107,0.01,0.00035824893504694843,0.23250528722573546,0.0,0.0,0.0,0.05658519551177919,16.4147097352767
208,0.1620204581745545,0.2875214460299392,-0.8707970383173054,0.01,-0.0004015346900526906,-0.0008050833712715961,0.0,0.0,0.0,-0.008547457592926458,-2.6247084469691617
209,0.1620244220106954,0.2875224537355121,-0.8708224418413085,0.01,0.00016047340173066632,-5.816380528884276e-05,0.0,0.0,0.0,0.0967890925056797,0.12863456598428238
210,0.1620213265417583,0.2875273772980863,-0.8708055317963217,0.01,-0.00023371606903286864,-0.00029893638375218706,0.0,0.0,0.0,-0.08309719021196357,-0.050756111551227834
211,0.1620233209526387,0.2875284171125798,-0.8708376034484941,0.01,0.0006564524905110448,-1.251828260363447e-06,0.0,0.0,0.0,2.0465291679650397,0.6843873771264897
212,0.1620274750252129,0.2875285877113003,-0.8708227652859256,0.01,-9.097836199586907e-05,0.002610994748811117,0.0,0.0,0.0,-1.7791397747886588,6.218035783825779
213,0.1620270656454076,0.2875338332041537,-0.8708376085749462,0.01,0.00048703309227796364,0.0025992241232572024,0.0,0.0,0.0,0.15951510969311966,-0.003248365776329084
214,0.1620213297919137,0.2875434192263889,-0.8708086160920255,0.01,0.0002561902352990632,-0.006503628596811186,0.0,0.0,0.0,-0.15326928622100702,-6.043885252673673
217,0.1620280959638763,0.2875439329199798,-0.8708571843820809,0.01,4.82602783538473e-05,-1.3073190197766662,0.0,0.0,0.0,-0.01088847166238221,-68.11857095023733
219,0.1620070084232541,0.2875331895022555,-0.870969682683577,0.01,-9.488277479012335e-05,-0.24672352825066815,0.0,0.0,0.0,-6.593111931461962,48850.60529344563
220,0.1620204694549082,0.2875466782233339,-0.8710389068100229,0.01,0.0008957992801955253,-0.0015816376057765002,0.0,0.0,0.0,0.23435183051460604,57.98979654403246
221,0.162019194993956,0.2875430832495524,-0.8710704836826686,0.01,-0.00015287856849032573,0.005204427770893242,0.0,0.0,0.0,-0.044012805688060805,0.28480984621170846
222,0.1620098524745863,0.2875443258753766,-0.8710823941479332,0.01,0.0009115237724539331,0.00028373117020512485,0.0,0.0,0.0,0.48727379560651524,-2.252650541446847
223,0.1620088510262884,0.2875474926439724,-0.8710334460341492,0.01,-0.00012096792254050388,-0.0005105199710455029,0.0,0.0,0.0,-0.21008738789879525,-0.16161112811844988
224,0.1620140086239233,0.2875467217730708,-0.8710785668371761,0.01,0.000805979925723277,-8.661816330804369e-05,0.0,0.0,0.0,0.09736092393927664,0.04452404926356121
225,0.1620173431156555,0.2875590626313,-0.8710632628442696,0.01,0.0009025069762801772,-0.0009053345951149082,0.0,0.0,0.0,0.006925903452043792,-0.058743646766184064
226,0.1620311754385349,0.2875609881151176,-0.8710802999988019,0.01,0.0007754183525693181,0.0013790428876737058,0.0,0.0,0.0,-0.018993613585827903,0.3414041471640062
227,0.1620291232335551,0.2875752413643522,-0.8710556248941117,0.01,0.00039393562559374086,0.0010728209675665333,0.0,0.0,0.0,-0.026806148827279934,-0.021517698663965492
228,0.1620363795749774,0.2875770898774178,-0.8710543513886216,0.01,0.0006150343624717097,0.000706867451077275,0.0,0.0,0.0,0.036499750786328784,-0.06041288313017747
229,0.1620262280627316,0.2875902091735457,-0.8710122699373057,0.01,0.0008010052827261552,-0.00293167038307256,0.0,0.0,0.0,0.005414573572907803,-0.10593662048807305
230,0.1620374058569293,0.2875918305386864,-0.8710253233133698,0.01,0.0003991229684324251,0.001102849398936964,0.0,0.0,0.0,-0.11046883682210963,1.1090030379606002
231,0.1620371480534665,0.2876046388158323,-0.8710399322435308,0.01,0.0009034266494193971,0.007159913159104498,0.0,0.0,0.0,0.22292552405105812,2.6775019970177505
232,0.1620603294001695,0.2876599100612284,-0.8708274756006583,0.01,0.0006331872559367991,0.02987958561539381,0.0,0.0,0.0,-0.009737002464507656,0.8186130965171118
235,0.162068504704604,0.2876685303613024,-0.8708648157244323,0.01,0.001605134123601896,0.001227538286084395,0.0,0.0,0.0,0.09047194287157977,-2.6670247884622804
236,0.1620778927998772,0.2876628212738478,-0.8708532258429819,0.01,0.0008123302826869409,0.0032994961088593415,0.0,0.0,0.0,-0.07229990095426242,0.1889525979025968
237,0.162073882471894,0.2876783036079011,-0.8708369609152302,0.01,0.0012683169781018864,-0.000216387557067646,0.0,0.0,0.0,5.999193445623427,-46.256758050823436
238,0.1620952883190049,0.2876769182760685,-0.8708231820073045,0.01,0.0007523551982382131,-0.0007649459288583167,0.0,0.0,0.0,-0.05753068696323554,-0.06116526688641494
239,0.1620984906273802,0.2876905074313327,-0.8708602432419775,0.01,0.0016825306507092755,-0.34886715793776957,0.0,0.0,0.0,0.009436694825468253,-3.531521213629037
241,0.1621036877081722,0.2876803157489351,-0.8709230316386811,0.01,0.0015513955084467891,0.00037047183648447,0.0,0.0,0.0,-3.268735785993479,8705.260226687622
242,0.1621369938480643,0.2877257434817618,-0.8709102130274647,0.01,0.0012333456489140374,0.0022821489429875326,0.0,0.0,0.0,-0.003912308304899351,0.023515401739354395
243,0.1621359890985539,0.2877364837723584,-0.870886229989045,0.01,0.0009388569552858723,-0.00033164342514869404,0.0,0.0,0.0,-10.689632786241427,-94.87793996646798
244,0.1621356640427763,0.2877442280891923,-0.870900999281446,0.01,0.001815338331536001,-0.04433671047748909,0.0,0.0,0.0,0.17264942149891024,-8.668124133009734
254,0.1621568787034188,0.2877185682417231,-0.8711171004866918,0.01,0.0008437251605277615,0.024298823460179343,0.0,0.0,0.0,-0.14907097652413107,10.53049338321146
255,0.1621561678981096,0.287725964353607,-0.8711251088783539,0.01,0.001507862089771157,0.9857444822346696,0.0,0.0,0.0,31.321303963563274,45342.65510160773
256,0.1621762812022726,0.2877290953923131,-0.871137119362432,0.01,0.0011624198642378634,0.03611511616310701,0.0,0.0,0.0,-11.588132356031322,-31856.06729525537
257,0.1621765073756023,0.2877378647330493,-0.8711152040364172,0.01,0.0011451150881238968,0.024921112421689904,0.0,0.0,0.0,-0.7021902334834687,-454.2283615247974
258,0.1621563590224583,0.2877221711371104,-0.8708497529360721,0.01,0.0009660935358358078,0.0008792050141132987,0.0,0.0,0.0,-0.021397841407546574,-2.8736479785091857
259,0.1621615081686014,0.2877278962519962,-0.8708307874163738,0.01,0.0015820340930798493,0.012895217155503798,0.0,0.0,0.0,0.012972383978344,0.2530704003061799
260,0.1621869830141582,0.2877425455632342,-0.8708297335805422,0.01,0.0012592075463736974,0.0003245829172955865,0.0,0.0,0.0,-3.1731790782628755,-123.56131790328114
262,0.1621887943730624,0.287750095939615,-0.8708075994748529,0.01,0.0008925200317084696,0.02039037034126601,0.0,0.0,0.0,-0.022942924398658606,1.2554772809431671
263,0.1622022703125811,0.2877554322436604,-0.8708428402430605,0.01,0.0018485262178093357,-0.002177711944589654,0.0,0.0,0.0,0.6444556852628677,-15.213425546877556
265,0.1622006731380971,0.2877364713694071,-0.870913620588221,0.01,0.0013663224595368937,-0.012943675573800353,0.0,0.0,0.0,-0.018388792727294576,-0.410558960378932
266,0.162208690999739,0.2877377872971187,-0.8709418106612712,0.01,0.0020832109039033027,-0.0125733620198896,0.0,0.0,0.0,10.264137855311967,5.302009534258532
267,0.1622118893555477,0.2877268809019013,-0.8710136842853867,0.01,0.0013998791646364504,-0.0061586566369980795,0.0,0.0,0.0,-3.9577871435339396,37.15331373485576
268,0.1622072753533253,0.2877219445435049,-0.8711058336398012,0.01,0.0016847496360137568,0.0007741168112796804,0.0,0.0,0.0,0.019551050061799552,0.4758057235594231
269,0.1622315344775246,0.2877222462328533,-0.871116263005823,0.01,0.0011995743270280259,0.0014439754136464273,0.0,0.0,0.0,-0.1259731633870255,0.17392518868810058
270,0.1622329609248126,0.2877296409976724,-0.8711005531736293,0.01,0.0011429939856944706,0.21581882726398507,0.0,0.0,0.0,-0.0024000895100540474,9.093597193275507
272,0.1622356415719234,0.2877281483197317,-0.8710208318058205,0.01,0.0019322870293427335,0.000708056649755959,0.0,0.0,0.0,0.12358509920531918,-33.68138885858363
273,0.1622421650603097,0.2877373063600302,-0.8709890103225375,0.01,0.0015295551615201691,0.0005123289665845147,0.0,0.0,0.0,-0.03620243314878754,-0.01759438209767683
274,0.1622430025333187,0.287734596883602,-0.8709944576677788,0.01,0.0019206247394127115,0.004677648996229334,0.0,0.0,0.0,0.01647230812733206,0.1754481525947554
275,0.162257277423095,0.2877419856275547,-0.8709591095460677,0.01,0.0010394180661687854,0.9153700997200448,0.0,0.0,0.0,-0.06118190670898588,63.22909511755248
277,0.1622510957579516,0.2877461444876462,-0.8709076169924096,0.01,0.0018720141733249243,0.0021845085268469904,0.0,0.0,0.0,0.24134192860412024,-264.7021405190522
278,0.1622534042661547,0.2877478035884787,-0.8708491621456356,0.01,0.0016206891501962183,0.000596302325061469,0.0,0.0,0.0,-0.03726364452402115,-0.23548133248902015
279,0.1622578583713115,0.2877560266618265,-0.8707710432629958,0.01,0.001461554993550795,-0.0008682229164254286,0.0,0.0,0.0,-0.013928053774504059,-0.12818106902717347
280,0.1622740769101824,0.2877538405977184,-0.8708221199854622,0.01,0.0013791683011784518,0.000231425381729116,0.0,0.0,0.0,-0.0024311521610411893,0.032449565087056965
281,0.1622772188384342,0.2877677799573726,-0.8708097201281695,0.01,0.0017028924610903381,-0.030792364204804405,0.0,0.0,0.0,0.041745235848381364,-4.00061402137211
282,0.1622888090858145,0.2877672577011518,-0.870834300656149,0.01,0.001865567253634779,0.004811266222238552,0.0,0.0,0.0,3.35128638768136,733.4754213354267
284,0.1622500509535822,0.2877293564620725,-0.8708517817271627,0.01,0.0007590517172118036,0.0005223284348072676,0.0,0.0,0.0,-0.16206529307671994,-0.62817731575182
285,0.1622483539721916,0.2877354076335062,-0.8708529455203089,0.01,0.001791903669701553,-0.0024780498856846484,0.0,0.0,0.0,0.10200257408144522,-0.29631188784665263
286,0.1622588445259924,0.287742042415554,-0.8708412845928954,0.01,0.0007901038342040067,-0.0032246242864386147,0.0,0.0,0.0,-0.05097080552240869,-0.03798513160060548
287,0.1622570486158074,0.2877356270031487,-0.870945580947575,0.01,0.0017741306326395506,-0.020005869806451533,0.0,0.0,0.0,0.05547129976401348,-0.9459879569683483
288,0.1622575165114402,0.2877371039441485,-0.8709405535390581,0.01,0.0008313470191860742,-0.001066887439228783,0.0,0.0,0.0,-0.4913399635780241,9.870217061187038
289,0.162251010949346,0.2877236024415666,-0.8710299989161625,0.01,0.0015748681326806645,0.0019282072927206963,0.0,0.0,0.0,0.3247890737220078,1.3083341226551657
290,0.1622318988890758,0.2877176801751764,-0.8709633374185592,0.01,0.000862772816687997,-0.0014413343263813144,0.0,0.0,0.0,-0.0372921224647981,-0.17646143133889136
291,0.1622468116123368,0.2877188316866841,-0.8709921020958572,0.01,0.0012364605641884603,0.0030456323982559754,0.0,0.0,0.0,0.6228980418998318,7.479300045401687
292,0.1622282029855024,0.2877143799286111,-0.8709788170566337,0.01,0.0010626430723838863,0.003483868325941168,0.0,0.0,0.0,-0.017153391229042525,0.04324784715371597
293,0.1622362352455885,0.2877125409134751,-0.8709415419818479,0.01,0.0008593738834924489,0.002240447775249521,0.0,0.0,0.0,-0.02381894539917515,-0.1457031750195774
